Time,Year,Month,Day,Hour,Timezone,MW
2021-10-28 00:00:00+02:00,2021,10,28,0,+02:00,51750.0
2021-10-28 01:00:00+02:00,2021,10,28,1,+02:00,49050.0
2021-10-28 02:00:00+02:00,2021,10,28,2,+02:00,48450.0
2021-10-28 03:00:00+02:00,2021,10,28,3,+02:00,46300.0
2021-10-28 04:00:00+02:00,2021,10,28,4,+02:00,45300.0
2021-10-28 05:00:00+02:00,2021,10,28,5,+02:00,46850.0
2021-10-28 06:00:00+02:00,2021,10,28,6,+02:00,50850.0
2021-10-28 07:00:00+02:00,2021,10,28,7,+02:00,56400.0
2021-10-28 08:00:00+02:00,2021,10,28,8,+02:00,60000.0
2021-10-28 09:00:00+02:00,2021,10,28,9,+02:00,60200.0
2021-10-28 10:00:00+02:00,2021,10,28,10,+02:00,59300.0
2021-10-28 11:00:00+02:00,2021,10,28,11,+02:00,58500.0
2021-10-28 12:00:00+02:00,2021,10,28,12,+02:00,58050.0
2021-10-28 13:00:00+02:00,2021,10,28,13,+02:00,57500.0
2021-10-28 14:00:00+02:00,2021,10,28,14,+02:00,54950.0
2021-10-28 15:00:00+02:00,2021,10,28,15,+02:00,52200.0
2021-10-28 16:00:00+02:00,2021,10,28,16,+02:00,50700.0
2021-10-28 17:00:00+02:00,2021,10,28,17,+02:00,50000.0
2021-10-28 18:00:00+02:00,2021,10,28,18,+02:00,52500.0
2021-10-28 19:00:00+02:00,2021,10,28,19,+02:00,58750.0
2021-10-28 20:00:00+02:00,2021,10,28,20,+02:00,56700.0
2021-10-28 21:00:00+02:00,2021,10,28,21,+02:00,52500.0
2021-10-28 22:00:00+02:00,2021,10,28,22,+02:00,50300.0
2021-10-28 23:00:00+02:00,2021,10,28,23,+02:00,52800.0
2021-10-29 00:00:00+02:00,2021,10,29,0,+02:00,49700.0
2021-10-29 01:00:00+02:00,2021,10,29,1,+02:00,46400.0
2021-10-29 02:00:00+02:00,2021,10,29,2,+02:00,45600.0
2021-10-29 03:00:00+02:00,2021,10,29,3,+02:00,43000.0
2021-10-29 04:00:00+02:00,2021,10,29,4,+02:00,42150.0
2021-10-29 05:00:00+02:00,2021,10,29,5,+02:00,43450.0
2021-10-29 06:00:00+02:00,2021,10,29,6,+02:00,47200.0
2021-10-29 07:00:00+02:00,2021,10,29,7,+02:00,52450.0
2021-10-29 08:00:00+02:00,2021,10,29,8,+02:00,56300.0
2021-10-29 09:00:00+02:00,2021,10,29,9,+02:00,56400.0
2021-10-29 10:00:00+02:00,2021,10,29,10,+02:00,55850.0
2021-10-29 11:00:00+02:00,2021,10,29,11,+02:00,55950.0
2021-10-29 12:00:00+02:00,2021,10,29,12,+02:00,56300.0
2021-10-29 13:00:00+02:00,2021,10,29,13,+02:00,56300.0
2021-10-29 14:00:00+02:00,2021,10,29,14,+02:00,54250.0
2021-10-29 15:00:00+02:00,2021,10,29,15,+02:00,52150.0
2021-10-29 16:00:00+02:00,2021,10,29,16,+02:00,50400.0
2021-10-29 17:00:00+02:00,2021,10,29,17,+02:00,49600.0
2021-10-29 18:00:00+02:00,2021,10,29,18,+02:00,51900.0
2021-10-29 19:00:00+02:00,2021,10,29,19,+02:00,57000.0
2021-10-29 20:00:00+02:00,2021,10,29,20,+02:00,54650.0
2021-10-29 21:00:00+02:00,2021,10,29,21,+02:00,50900.0
2021-10-29 22:00:00+02:00,2021,10,29,22,+02:00,49250.0
2021-10-29 23:00:00+02:00,2021,10,29,23,+02:00,51600.0
2021-10-30 00:00:00+02:00,2021,10,30,0,+02:00,48300.0
2021-10-30 01:00:00+02:00,2021,10,30,1,+02:00,44900.0
2021-10-30 02:00:00+02:00,2021,10,30,2,+02:00,43550.0
2021-10-30 03:00:00+02:00,2021,10,30,3,+02:00,40650.0
2021-10-30 04:00:00+02:00,2021,10,30,4,+02:00,39050.0
2021-10-30 05:00:00+02:00,2021,10,30,5,+02:00,39050.0
2021-10-30 06:00:00+02:00,2021,10,30,6,+02:00,40250.0
2021-10-30 07:00:00+02:00,2021,10,30,7,+02:00,42450.0
2021-10-30 08:00:00+02:00,2021,10,30,8,+02:00,44600.0
2021-10-30 09:00:00+02:00,2021,10,30,9,+02:00,46650.0
2021-10-30 10:00:00+02:00,2021,10,30,10,+02:00,48050.0
2021-10-30 11:00:00+02:00,2021,10,30,11,+02:00,48900.0
2021-10-30 12:00:00+02:00,2021,10,30,12,+02:00,50500.0
2021-10-30 13:00:00+02:00,2021,10,30,13,+02:00,50900.0
2021-10-30 14:00:00+02:00,2021,10,30,14,+02:00,48400.0
2021-10-30 15:00:00+02:00,2021,10,30,15,+02:00,45900.0
2021-10-30 16:00:00+02:00,2021,10,30,16,+02:00,44300.0
2021-10-30 17:00:00+02:00,2021,10,30,17,+02:00,43950.0
2021-10-30 18:00:00+02:00,2021,10,30,18,+02:00,45950.0
2021-10-30 19:00:00+02:00,2021,10,30,19,+02:00,50900.0
2021-10-30 20:00:00+02:00,2021,10,30,20,+02:00,49400.0
2021-10-30 21:00:00+02:00,2021,10,30,21,+02:00,46400.0
2021-10-30 22:00:00+02:00,2021,10,30,22,+02:00,45200.0
2021-10-30 23:00:00+02:00,2021,10,30,23,+02:00,48200.0
2021-10-31 00:00:00+02:00,2021,10,31,0,+02:00,46700.0
2021-10-31 01:00:00+02:00,2021,10,31,1,+02:00,43550.0
2021-10-31 02:00:00+02:00,2021,10,31,2,+02:00,43100.0
2021-10-31 02:00:00+01:00,2021,10,31,2,+01:00,41800.0
2021-10-31 03:00:00+01:00,2021,10,31,3,+01:00,38050.0
2021-10-31 04:00:00+01:00,2021,10,31,4,+01:00,37100.0
2021-10-31 05:00:00+01:00,2021,10,31,5,+01:00,37500.0
2021-10-31 06:00:00+01:00,2021,10,31,6,+01:00,38750.0
2021-10-31 07:00:00+01:00,2021,10,31,7,+01:00,39800.0
2021-10-31 08:00:00+01:00,2021,10,31,8,+01:00,41050.0
2021-10-31 09:00:00+01:00,2021,10,31,9,+01:00,43450.0
2021-10-31 10:00:00+01:00,2021,10,31,10,+01:00,45000.0
2021-10-31 11:00:00+01:00,2021,10,31,11,+01:00,45900.0
2021-10-31 12:00:00+01:00,2021,10,31,12,+01:00,47650.0
2021-10-31 13:00:00+01:00,2021,10,31,13,+01:00,47600.0
2021-10-31 14:00:00+01:00,2021,10,31,14,+01:00,44400.0
2021-10-31 15:00:00+01:00,2021,10,31,15,+01:00,43000.0
2021-10-31 16:00:00+01:00,2021,10,31,16,+01:00,42100.0
2021-10-31 17:00:00+01:00,2021,10,31,17,+01:00,43700.0
2021-10-31 18:00:00+01:00,2021,10,31,18,+01:00,49550.0
2021-10-31 19:00:00+01:00,2021,10,31,19,+01:00,50650.0
2021-10-31 20:00:00+01:00,2021,10,31,20,+01:00,48100.0
2021-10-31 21:00:00+01:00,2021,10,31,21,+01:00,45250.0
2021-10-31 22:00:00+01:00,2021,10,31,22,+01:00,43800.0
2021-10-31 23:00:00+01:00,2021,10,31,23,+01:00,46950.0
2021-11-01 00:00:00+01:00,2021,11,1,0,+01:00,44950.0
2021-11-01 01:00:00+01:00,2021,11,1,1,+01:00,41850.0
2021-11-01 02:00:00+01:00,2021,11,1,2,+01:00,40900.0
2021-11-01 03:00:00+01:00,2021,11,1,3,+01:00,38000.0
2021-11-01 04:00:00+01:00,2021,11,1,4,+01:00,36700.0
2021-11-01 05:00:00+01:00,2021,11,1,5,+01:00,37000.0
2021-11-01 06:00:00+01:00,2021,11,1,6,+01:00,38650.0
2021-11-01 07:00:00+01:00,2021,11,1,7,+01:00,40200.0
2021-11-01 08:00:00+01:00,2021,11,1,8,+01:00,41400.0
2021-11-01 09:00:00+01:00,2021,11,1,9,+01:00,44100.0
2021-11-01 10:00:00+01:00,2021,11,1,10,+01:00,46150.0
2021-11-01 11:00:00+01:00,2021,11,1,11,+01:00,47200.0
2021-11-01 12:00:00+01:00,2021,11,1,12,+01:00,49450.0
2021-11-01 13:00:00+01:00,2021,11,1,13,+01:00,49550.0
2021-11-01 14:00:00+01:00,2021,11,1,14,+01:00,46650.0
2021-11-01 15:00:00+01:00,2021,11,1,15,+01:00,44700.0
2021-11-01 16:00:00+01:00,2021,11,1,16,+01:00,44000.0
2021-11-01 17:00:00+01:00,2021,11,1,17,+01:00,47200.0
2021-11-01 18:00:00+01:00,2021,11,1,18,+01:00,53800.0
2021-11-01 19:00:00+01:00,2021,11,1,19,+01:00,55550.0
2021-11-01 20:00:00+01:00,2021,11,1,20,+01:00,52450.0
2021-11-01 21:00:00+01:00,2021,11,1,21,+01:00,48900.0
2021-11-01 22:00:00+01:00,2021,11,1,22,+01:00,47300.0
2021-11-01 23:00:00+01:00,2021,11,1,23,+01:00,50200.0
2021-11-02 00:00:00+01:00,2021,11,2,0,+01:00,49200.0
2021-11-02 01:00:00+01:00,2021,11,2,1,+01:00,46550.0
2021-11-02 02:00:00+01:00,2021,11,2,2,+01:00,45800.0
2021-11-02 03:00:00+01:00,2021,11,2,3,+01:00,43350.0
2021-11-02 04:00:00+01:00,2021,11,2,4,+01:00,42650.0
2021-11-02 05:00:00+01:00,2021,11,2,5,+01:00,45100.0
2021-11-02 06:00:00+01:00,2021,11,2,6,+01:00,49950.0
2021-11-02 07:00:00+01:00,2021,11,2,7,+01:00,56000.0
2021-11-02 08:00:00+01:00,2021,11,2,8,+01:00,58100.0
2021-11-02 09:00:00+01:00,2021,11,2,9,+01:00,59300.0
2021-11-02 10:00:00+01:00,2021,11,2,10,+01:00,59350.0
2021-11-02 11:00:00+01:00,2021,11,2,11,+01:00,59200.0
2021-11-02 12:00:00+01:00,2021,11,2,12,+01:00,59400.0
2021-11-02 13:00:00+01:00,2021,11,2,13,+01:00,59050.0
2021-11-02 14:00:00+01:00,2021,11,2,14,+01:00,57250.0
2021-11-02 15:00:00+01:00,2021,11,2,15,+01:00,55600.0
2021-11-02 16:00:00+01:00,2021,11,2,16,+01:00,55100.0
2021-11-02 17:00:00+01:00,2021,11,2,17,+01:00,57150.0
2021-11-02 18:00:00+01:00,2021,11,2,18,+01:00,62300.0
2021-11-02 19:00:00+01:00,2021,11,2,19,+01:00,64350.0
2021-11-02 20:00:00+01:00,2021,11,2,20,+01:00,60350.0
2021-11-02 21:00:00+01:00,2021,11,2,21,+01:00,56100.0
2021-11-02 22:00:00+01:00,2021,11,2,22,+01:00,54300.0
2021-11-02 23:00:00+01:00,2021,11,2,23,+01:00,56900.0
2021-11-03 00:00:00+01:00,2021,11,3,0,+01:00,54150.0
2021-11-03 01:00:00+01:00,2021,11,3,1,+01:00,50850.0
2021-11-03 02:00:00+01:00,2021,11,3,2,+01:00,50050.0
2021-11-03 03:00:00+01:00,2021,11,3,3,+01:00,47800.0
2021-11-03 04:00:00+01:00,2021,11,3,4,+01:00,47100.0
2021-11-03 05:00:00+01:00,2021,11,3,5,+01:00,48850.0
2021-11-03 06:00:00+01:00,2021,11,3,6,+01:00,53150.0
2021-11-03 07:00:00+01:00,2021,11,3,7,+01:00,58400.0
2021-11-03 08:00:00+01:00,2021,11,3,8,+01:00,61150.0
2021-11-03 09:00:00+01:00,2021,11,3,9,+01:00,62800.0
2021-11-03 10:00:00+01:00,2021,11,3,10,+01:00,63000.0
2021-11-03 11:00:00+01:00,2021,11,3,11,+01:00,62550.0
2021-11-03 12:00:00+01:00,2021,11,3,12,+01:00,63050.0
2021-11-03 13:00:00+01:00,2021,11,3,13,+01:00,62700.0
2021-11-03 14:00:00+01:00,2021,11,3,14,+01:00,61050.0
2021-11-03 15:00:00+01:00,2021,11,3,15,+01:00,59100.0
2021-11-03 16:00:00+01:00,2021,11,3,16,+01:00,58050.0
2021-11-03 17:00:00+01:00,2021,11,3,17,+01:00,59250.0
2021-11-03 18:00:00+01:00,2021,11,3,18,+01:00,64850.0
2021-11-03 19:00:00+01:00,2021,11,3,19,+01:00,67350.0
2021-11-03 20:00:00+01:00,2021,11,3,20,+01:00,63500.0
2021-11-03 21:00:00+01:00,2021,11,3,21,+01:00,59450.0
2021-11-03 22:00:00+01:00,2021,11,3,22,+01:00,57750.0
2021-11-03 23:00:00+01:00,2021,11,3,23,+01:00,60500.0
2021-11-04 00:00:00+01:00,2021,11,4,0,+01:00,56700.0
2021-11-04 01:00:00+01:00,2021,11,4,1,+01:00,53650.0
2021-11-04 02:00:00+01:00,2021,11,4,2,+01:00,52900.0
2021-11-04 03:00:00+01:00,2021,11,4,3,+01:00,50700.0
2021-11-04 04:00:00+01:00,2021,11,4,4,+01:00,50100.0
2021-11-04 05:00:00+01:00,2021,11,4,5,+01:00,52200.0
2021-11-04 06:00:00+01:00,2021,11,4,6,+01:00,57000.0
2021-11-04 07:00:00+01:00,2021,11,4,7,+01:00,62500.0
2021-11-04 08:00:00+01:00,2021,11,4,8,+01:00,65150.0
2021-11-04 09:00:00+01:00,2021,11,4,9,+01:00,65900.0
2021-11-04 10:00:00+01:00,2021,11,4,10,+01:00,65550.0
2021-11-04 11:00:00+01:00,2021,11,4,11,+01:00,65100.0
2021-11-04 12:00:00+01:00,2021,11,4,12,+01:00,65100.0
2021-11-04 13:00:00+01:00,2021,11,4,13,+01:00,64900.0
2021-11-04 14:00:00+01:00,2021,11,4,14,+01:00,63250.0
2021-11-04 15:00:00+01:00,2021,11,4,15,+01:00,61050.0
2021-11-04 16:00:00+01:00,2021,11,4,16,+01:00,59900.0
2021-11-04 17:00:00+01:00,2021,11,4,17,+01:00,60450.0
2021-11-04 18:00:00+01:00,2021,11,4,18,+01:00,65550.0
2021-11-04 19:00:00+01:00,2021,11,4,19,+01:00,67500.0
2021-11-04 20:00:00+01:00,2021,11,4,20,+01:00,63700.0
2021-11-04 21:00:00+01:00,2021,11,4,21,+01:00,59800.0
2021-11-04 22:00:00+01:00,2021,11,4,22,+01:00,57950.0
2021-11-04 23:00:00+01:00,2021,11,4,23,+01:00,60650.0
2021-11-05 00:00:00+01:00,2021,11,5,0,+01:00,57400.0
2021-11-05 01:00:00+01:00,2021,11,5,1,+01:00,54350.0
2021-11-05 02:00:00+01:00,2021,11,5,2,+01:00,53650.0
2021-11-05 03:00:00+01:00,2021,11,5,3,+01:00,51550.0
2021-11-05 04:00:00+01:00,2021,11,5,4,+01:00,51150.0
2021-11-05 05:00:00+01:00,2021,11,5,5,+01:00,52950.0
2021-11-05 06:00:00+01:00,2021,11,5,6,+01:00,57400.0
2021-11-05 07:00:00+01:00,2021,11,5,7,+01:00,63000.0
2021-11-05 08:00:00+01:00,2021,11,5,8,+01:00,65000.0
2021-11-05 09:00:00+01:00,2021,11,5,9,+01:00,66000.0
2021-11-05 10:00:00+01:00,2021,11,5,10,+01:00,65600.0
2021-11-05 11:00:00+01:00,2021,11,5,11,+01:00,65400.0
2021-11-05 12:00:00+01:00,2021,11,5,12,+01:00,65750.0
2021-11-05 13:00:00+01:00,2021,11,5,13,+01:00,65450.0
2021-11-05 14:00:00+01:00,2021,11,5,14,+01:00,63050.0
2021-11-05 15:00:00+01:00,2021,11,5,15,+01:00,60550.0
2021-11-05 16:00:00+01:00,2021,11,5,16,+01:00,58900.0
2021-11-05 17:00:00+01:00,2021,11,5,17,+01:00,59750.0
2021-11-05 18:00:00+01:00,2021,11,5,18,+01:00,64750.0
2021-11-05 19:00:00+01:00,2021,11,5,19,+01:00,65950.0
2021-11-05 20:00:00+01:00,2021,11,5,20,+01:00,62700.0
2021-11-05 21:00:00+01:00,2021,11,5,21,+01:00,59100.0
2021-11-05 22:00:00+01:00,2021,11,5,22,+01:00,57750.0
2021-11-05 23:00:00+01:00,2021,11,5,23,+01:00,60500.0
2021-11-06 00:00:00+01:00,2021,11,6,0,+01:00,58350.0
2021-11-06 01:00:00+01:00,2021,11,6,1,+01:00,55300.0
2021-11-06 02:00:00+01:00,2021,11,6,2,+01:00,54200.0
2021-11-06 03:00:00+01:00,2021,11,6,3,+01:00,51550.0
2021-11-06 04:00:00+01:00,2021,11,6,4,+01:00,50400.0
2021-11-06 05:00:00+01:00,2021,11,6,5,+01:00,51000.0
2021-11-06 06:00:00+01:00,2021,11,6,6,+01:00,52750.0
2021-11-06 07:00:00+01:00,2021,11,6,7,+01:00,54350.0
2021-11-06 08:00:00+01:00,2021,11,6,8,+01:00,56600.0
2021-11-06 09:00:00+01:00,2021,11,6,9,+01:00,59450.0
2021-11-06 10:00:00+01:00,2021,11,6,10,+01:00,61050.0
2021-11-06 11:00:00+01:00,2021,11,6,11,+01:00,61350.0
2021-11-06 12:00:00+01:00,2021,11,6,12,+01:00,62050.0
2021-11-06 13:00:00+01:00,2021,11,6,13,+01:00,61600.0
2021-11-06 14:00:00+01:00,2021,11,6,14,+01:00,58100.0
2021-11-06 15:00:00+01:00,2021,11,6,15,+01:00,55600.0
2021-11-06 16:00:00+01:00,2021,11,6,16,+01:00,54600.0
2021-11-06 17:00:00+01:00,2021,11,6,17,+01:00,56050.0
2021-11-06 18:00:00+01:00,2021,11,6,18,+01:00,61950.0
2021-11-06 19:00:00+01:00,2021,11,6,19,+01:00,64000.0
2021-11-06 20:00:00+01:00,2021,11,6,20,+01:00,60950.0
2021-11-06 21:00:00+01:00,2021,11,6,21,+01:00,57850.0
2021-11-06 22:00:00+01:00,2021,11,6,22,+01:00,56400.0
2021-11-06 23:00:00+01:00,2021,11,6,23,+01:00,59400.0
2021-11-07 00:00:00+01:00,2021,11,7,0,+01:00,57300.0
2021-11-07 01:00:00+01:00,2021,11,7,1,+01:00,54400.0
2021-11-07 02:00:00+01:00,2021,11,7,2,+01:00,53150.0
2021-11-07 03:00:00+01:00,2021,11,7,3,+01:00,49800.0
2021-11-07 04:00:00+01:00,2021,11,7,4,+01:00,48400.0
2021-11-07 05:00:00+01:00,2021,11,7,5,+01:00,48200.0
2021-11-07 06:00:00+01:00,2021,11,7,6,+01:00,49050.0
2021-11-07 07:00:00+01:00,2021,11,7,7,+01:00,50000.0
2021-11-07 08:00:00+01:00,2021,11,7,8,+01:00,50850.0
2021-11-07 09:00:00+01:00,2021,11,7,9,+01:00,52850.0
2021-11-07 10:00:00+01:00,2021,11,7,10,+01:00,54400.0
2021-11-07 11:00:00+01:00,2021,11,7,11,+01:00,55150.0
2021-11-07 12:00:00+01:00,2021,11,7,12,+01:00,56400.0
2021-11-07 13:00:00+01:00,2021,11,7,13,+01:00,55750.0
2021-11-07 14:00:00+01:00,2021,11,7,14,+01:00,52300.0
2021-11-07 15:00:00+01:00,2021,11,7,15,+01:00,50150.0
2021-11-07 16:00:00+01:00,2021,11,7,16,+01:00,49150.0
2021-11-07 17:00:00+01:00,2021,11,7,17,+01:00,50950.0
2021-11-07 18:00:00+01:00,2021,11,7,18,+01:00,56750.0
2021-11-07 19:00:00+01:00,2021,11,7,19,+01:00,59450.0
2021-11-07 20:00:00+01:00,2021,11,7,20,+01:00,57750.0
2021-11-07 21:00:00+01:00,2021,11,7,21,+01:00,55650.0
2021-11-07 22:00:00+01:00,2021,11,7,22,+01:00,54300.0
2021-11-07 23:00:00+01:00,2021,11,7,23,+01:00,57000.0
2021-11-08 00:00:00+01:00,2021,11,8,0,+01:00,55450.0
2021-11-08 01:00:00+01:00,2021,11,8,1,+01:00,52500.0
2021-11-08 02:00:00+01:00,2021,11,8,2,+01:00,51900.0
2021-11-08 03:00:00+01:00,2021,11,8,3,+01:00,49300.0
2021-11-08 04:00:00+01:00,2021,11,8,4,+01:00,48350.0
2021-11-08 05:00:00+01:00,2021,11,8,5,+01:00,50850.0
2021-11-08 06:00:00+01:00,2021,11,8,6,+01:00,56400.0
2021-11-08 07:00:00+01:00,2021,11,8,7,+01:00,63300.0
2021-11-08 08:00:00+01:00,2021,11,8,8,+01:00,65600.0
2021-11-08 09:00:00+01:00,2021,11,8,9,+01:00,66200.0
2021-11-08 10:00:00+01:00,2021,11,8,10,+01:00,65450.0
2021-11-08 11:00:00+01:00,2021,11,8,11,+01:00,65000.0
2021-11-08 12:00:00+01:00,2021,11,8,12,+01:00,64600.0
2021-11-08 13:00:00+01:00,2021,11,8,13,+01:00,64400.0
2021-11-08 14:00:00+01:00,2021,11,8,14,+01:00,62300.0
2021-11-08 15:00:00+01:00,2021,11,8,15,+01:00,60250.0
2021-11-08 16:00:00+01:00,2021,11,8,16,+01:00,59100.0
2021-11-08 17:00:00+01:00,2021,11,8,17,+01:00,60750.0
2021-11-08 18:00:00+01:00,2021,11,8,18,+01:00,66150.0
2021-11-08 19:00:00+01:00,2021,11,8,19,+01:00,68050.0
2021-11-08 20:00:00+01:00,2021,11,8,20,+01:00,64400.0
2021-11-08 21:00:00+01:00,2021,11,8,21,+01:00,60450.0
2021-11-08 22:00:00+01:00,2021,11,8,22,+01:00,58750.0
2021-11-08 23:00:00+01:00,2021,11,8,23,+01:00,61900.0
2021-11-09 00:00:00+01:00,2021,11,9,0,+01:00,58150.0
2021-11-09 01:00:00+01:00,2021,11,9,1,+01:00,55450.0
2021-11-09 02:00:00+01:00,2021,11,9,2,+01:00,54550.0
2021-11-09 03:00:00+01:00,2021,11,9,3,+01:00,52250.0
2021-11-09 04:00:00+01:00,2021,11,9,4,+01:00,51500.0
2021-11-09 05:00:00+01:00,2021,11,9,5,+01:00,53400.0
2021-11-09 06:00:00+01:00,2021,11,9,6,+01:00,58300.0
2021-11-09 07:00:00+01:00,2021,11,9,7,+01:00,65400.0
2021-11-09 08:00:00+01:00,2021,11,9,8,+01:00,67800.0
2021-11-09 09:00:00+01:00,2021,11,9,9,+01:00,67850.0
2021-11-09 10:00:00+01:00,2021,11,9,10,+01:00,67200.0
2021-11-09 11:00:00+01:00,2021,11,9,11,+01:00,66800.0
2021-11-09 12:00:00+01:00,2021,11,9,12,+01:00,66450.0
2021-11-09 13:00:00+01:00,2021,11,9,13,+01:00,66150.0
2021-11-09 14:00:00+01:00,2021,11,9,14,+01:00,63950.0
2021-11-09 15:00:00+01:00,2021,11,9,15,+01:00,62350.0
2021-11-09 16:00:00+01:00,2021,11,9,16,+01:00,61300.0
2021-11-09 17:00:00+01:00,2021,11,9,17,+01:00,63350.0
2021-11-09 18:00:00+01:00,2021,11,9,18,+01:00,68750.0
2021-11-09 19:00:00+01:00,2021,11,9,19,+01:00,70650.0
2021-11-09 20:00:00+01:00,2021,11,9,20,+01:00,66800.0
2021-11-09 21:00:00+01:00,2021,11,9,21,+01:00,62250.0
2021-11-09 22:00:00+01:00,2021,11,9,22,+01:00,59900.0
2021-11-09 23:00:00+01:00,2021,11,9,23,+01:00,62300.0
2021-11-10 00:00:00+01:00,2021,11,10,0,+01:00,60350.0
2021-11-10 01:00:00+01:00,2021,11,10,1,+01:00,57550.0
2021-11-10 02:00:00+01:00,2021,11,10,2,+01:00,57500.0
2021-11-10 03:00:00+01:00,2021,11,10,3,+01:00,54900.0
2021-11-10 04:00:00+01:00,2021,11,10,4,+01:00,54350.0
2021-11-10 05:00:00+01:00,2021,11,10,5,+01:00,56400.0
2021-11-10 06:00:00+01:00,2021,11,10,6,+01:00,61000.0
2021-11-10 07:00:00+01:00,2021,11,10,7,+01:00,67250.0
2021-11-10 08:00:00+01:00,2021,11,10,8,+01:00,69350.0
2021-11-10 09:00:00+01:00,2021,11,10,9,+01:00,70150.0
2021-11-10 10:00:00+01:00,2021,11,10,10,+01:00,69700.0
2021-11-10 11:00:00+01:00,2021,11,10,11,+01:00,68500.0
2021-11-10 12:00:00+01:00,2021,11,10,12,+01:00,68350.0
2021-11-10 13:00:00+01:00,2021,11,10,13,+01:00,67150.0
2021-11-10 14:00:00+01:00,2021,11,10,14,+01:00,64650.0
2021-11-10 15:00:00+01:00,2021,11,10,15,+01:00,62200.0
2021-11-10 16:00:00+01:00,2021,11,10,16,+01:00,61200.0
2021-11-10 17:00:00+01:00,2021,11,10,17,+01:00,63300.0
2021-11-10 18:00:00+01:00,2021,11,10,18,+01:00,68650.0
2021-11-10 19:00:00+01:00,2021,11,10,19,+01:00,70650.0
2021-11-10 20:00:00+01:00,2021,11,10,20,+01:00,67250.0
2021-11-10 21:00:00+01:00,2021,11,10,21,+01:00,63000.0
2021-11-10 22:00:00+01:00,2021,11,10,22,+01:00,61250.0
2021-11-10 23:00:00+01:00,2021,11,10,23,+01:00,63550.0
2021-11-11 00:00:00+01:00,2021,11,11,0,+01:00,61550.0
2021-11-11 01:00:00+01:00,2021,11,11,1,+01:00,58050.0
2021-11-11 02:00:00+01:00,2021,11,11,2,+01:00,57100.0
2021-11-11 03:00:00+01:00,2021,11,11,3,+01:00,53850.0
2021-11-11 04:00:00+01:00,2021,11,11,4,+01:00,52250.0
2021-11-11 05:00:00+01:00,2021,11,11,5,+01:00,52250.0
2021-11-11 06:00:00+01:00,2021,11,11,6,+01:00,53750.0
2021-11-11 07:00:00+01:00,2021,11,11,7,+01:00,55350.0
2021-11-11 08:00:00+01:00,2021,11,11,8,+01:00,56500.0
2021-11-11 09:00:00+01:00,2021,11,11,9,+01:00,58900.0
2021-11-11 10:00:00+01:00,2021,11,11,10,+01:00,59900.0
2021-11-11 11:00:00+01:00,2021,11,11,11,+01:00,59900.0
2021-11-11 12:00:00+01:00,2021,11,11,12,+01:00,61300.0
2021-11-11 13:00:00+01:00,2021,11,11,13,+01:00,60300.0
2021-11-11 14:00:00+01:00,2021,11,11,14,+01:00,56000.0
2021-11-11 15:00:00+01:00,2021,11,11,15,+01:00,53300.0
2021-11-11 16:00:00+01:00,2021,11,11,16,+01:00,52200.0
2021-11-11 17:00:00+01:00,2021,11,11,17,+01:00,55200.0
2021-11-11 18:00:00+01:00,2021,11,11,18,+01:00,60750.0
2021-11-11 19:00:00+01:00,2021,11,11,19,+01:00,63200.0
2021-11-11 20:00:00+01:00,2021,11,11,20,+01:00,61150.0
2021-11-11 21:00:00+01:00,2021,11,11,21,+01:00,58300.0
2021-11-11 22:00:00+01:00,2021,11,11,22,+01:00,57300.0
2021-11-11 23:00:00+01:00,2021,11,11,23,+01:00,60050.0
2021-11-12 00:00:00+01:00,2021,11,12,0,+01:00,57700.0
2021-11-12 01:00:00+01:00,2021,11,12,1,+01:00,55550.0
2021-11-12 02:00:00+01:00,2021,11,12,2,+01:00,55150.0
2021-11-12 03:00:00+01:00,2021,11,12,3,+01:00,52750.0
2021-11-12 04:00:00+01:00,2021,11,12,4,+01:00,51900.0
2021-11-12 05:00:00+01:00,2021,11,12,5,+01:00,53350.0
2021-11-12 06:00:00+01:00,2021,11,12,6,+01:00,57150.0
2021-11-12 07:00:00+01:00,2021,11,12,7,+01:00,61900.0
2021-11-12 08:00:00+01:00,2021,11,12,8,+01:00,63650.0
2021-11-12 09:00:00+01:00,2021,11,12,9,+01:00,64550.0
2021-11-12 10:00:00+01:00,2021,11,12,10,+01:00,64450.0
2021-11-12 11:00:00+01:00,2021,11,12,11,+01:00,64050.0
2021-11-12 12:00:00+01:00,2021,11,12,12,+01:00,64250.0
2021-11-12 13:00:00+01:00,2021,11,12,13,+01:00,63650.0
2021-11-12 14:00:00+01:00,2021,11,12,14,+01:00,60500.0
2021-11-12 15:00:00+01:00,2021,11,12,15,+01:00,57700.0
2021-11-12 16:00:00+01:00,2021,11,12,16,+01:00,56500.0
2021-11-12 17:00:00+01:00,2021,11,12,17,+01:00,59050.0
2021-11-12 18:00:00+01:00,2021,11,12,18,+01:00,64400.0
2021-11-12 19:00:00+01:00,2021,11,12,19,+01:00,65850.0
2021-11-12 20:00:00+01:00,2021,11,12,20,+01:00,62700.0
2021-11-12 21:00:00+01:00,2021,11,12,21,+01:00,59250.0
2021-11-12 22:00:00+01:00,2021,11,12,22,+01:00,57800.0
2021-11-12 23:00:00+01:00,2021,11,12,23,+01:00,59350.0
2021-11-13 00:00:00+01:00,2021,11,13,0,+01:00,57100.0
2021-11-13 01:00:00+01:00,2021,11,13,1,+01:00,53700.0
2021-11-13 02:00:00+01:00,2021,11,13,2,+01:00,52500.0
